#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000084093	REST	protein_coding	chr4	57801166	57801172	57801166	57801172	+	2	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000163624	CDS1	protein_coding	chr4	85570322	85570328	85570301	85570329	+	6	0	AGO1-4,AGO2	0	0	1	1	0	0	1	1	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000163624	CDS1	protein_coding	chr4	85572067	85572072	85572045	85572073	+	2	0	AGO2	0	0	1	1	0	0	0	1	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000118762	PKD2	protein_coding	chr4	88997179	88997185	88997179	88997185	+	3	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000005059	MCUB	protein_coding	chr4	110608938	110608944	110608938	110608944	+	1	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145390	USP53	protein_coding	chr4	120214917	120214923	120214917	120214923	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HS27a,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000129128	SPCS3	protein_coding	chr4	177250957	177250963	177250957	177250964	+	1	0	AGO2	0	0	1	0	0	1	1	4	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000150712	MTMR12	protein_coding	chr5	32229571	32229577	32229571	32229577	-	2	0	AGO1-4	0	0	1	0	0	0	0	2	BT474
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113594	LIFR	protein_coding	chr5	38477320	38477325	38477320	38477325	-	1	0	AGO2	0	0	1	0	0	0	0	3	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113594	LIFR	protein_coding	chr5	38480544	38480550	38480544	38480550	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	1	3	HS27a,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164327	RICTOR	protein_coding	chr5	38940732	38940737	38940731	38940759	-	4	0	AGO2	0	0	1	1	0	1	1	4	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132356	PRKAA1	protein_coding	chr5	40760766	40760771	40760766	40760771	-	4	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	8	Flp-In-T-REx-293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132356	PRKAA1	protein_coding	chr5	40762586	40762591	40762586	40762591	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	8	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132356	PRKAA1	protein_coding	chr5	40762775	40762780	40762775	40762780	-	23	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	8	BT474,Flp-In-T-REx-293,LCL-BAC
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000083720	OXCT1	protein_coding	chr5	41731044	41731050	41731044	41731050	-	1	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112972	HMGCS1	protein_coding	chr5	43290989	43290995	43290988	43291016	-	21	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	1	1	6	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000134352	IL6ST	protein_coding	chr5	55233114	55233120	55233114	55233120	-	3	0	AGO1-4	0	0	1	0	0	0	0	6	HS5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000155545	MIER3	protein_coding	chr5	56218240	56218246	56218240	56218246	-	4	0	AGO1,AGO2	0	0	0	0	0	1	0	4	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164181	ELOVL7	protein_coding	chr5	60049356	60049362	60049356	60049362	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113048	MRPS27	protein_coding	chr5	71516559	71516565	71516559	71516565	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	5	BT474,Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145685	LHFPL2	protein_coding	chr5	77781476	77781482	77781475	77781503	-	11	0	AGO1-4,AGO2	0	0	1	1	0	0	1	8	HeLa,Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164180	TMEM161B	protein_coding	chr5	87491771	87491776	87491771	87491776	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145743	FBXL17	protein_coding	chr5	107194926	107194954	107194926	107194954	-	2	0	AGO2	0	0	0	1	0	0	0	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145743	FBXL17	protein_coding	chr5	107196938	107196966	107196938	107196966	-	2	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164211	STARD4	protein_coding	chr5	110832125	110832131	110832124	110832152	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164211	STARD4	protein_coding	chr5	110832287	110832292	110832286	110832314	-	3	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164211	STARD4	protein_coding	chr5	110834075	110834081	110834074	110834102	-	8	0	AGO1-4,AGO2	0	0	1	1	0	0	1	2	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164211	STARD4	protein_coding	chr5	110836711	110836717	110836710	110836738	-	5	0	AGO1-4,AGO2	0	0	1	1	0	0	0	2	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171444	MCC	protein_coding	chr5	112359186	112359191	112359186	112359191	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171444	MCC	protein_coding	chr5	112359208	112359213	112359208	112359213	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171444	MCC	protein_coding	chr5	112361820	112361825	112361820	112361825	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145780	FEM1C	protein_coding	chr5	114857810	114857815	114857810	114857815	-	1	0	AGO2	0	0	1	0	0	0	0	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145780	FEM1C	protein_coding	chr5	114858599	114858605	114858599	114858605	-	6	0	AGO1-4,AGO2	0	0	1	0	0	1	1	5	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152377	SPOCK1	protein_coding	chr5	136313273	136313279	136313273	136313279	-	3	0	AGO1-4,AGO2	0	0	1	0	0	1	1	4	HS27a,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000031003	FAM13B	protein_coding	chr5	137274966	137274972	137274966	137274972	-	2	0	AGO1-4,AGO2	0	0	1	0	0	1	1	3	Huh7.5,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113552	GNPDA1	protein_coding	chr5	141380364	141380370	141380364	141380370	-	6	0	AGO1-4	0	0	1	0	0	0	0	7	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113580	NR3C1	protein_coding	chr5	142659866	142659872	142659865	142659872	-	13	0	AGO1,AGO1-4,AGO2,AGO3	0	0	0	0	0	1	1	5	HEK293,LCL35,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170234	PWWP2A	protein_coding	chr5	159518909	159518915	159518909	159518915	-	1	0	AGO1-4	0	0	1	0	0	1	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113758	DBN1	protein_coding	chr5	176883784	176883812	176883784	176883812	-	5	0	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113758	DBN1	protein_coding	chr5	176883990	176884018	176883990	176884018	-	20	1	AGO1-4,AGO2	0	0	0	1	0	0	0	3	HeLa,Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000196670	ZFP62	protein_coding	chr5	180274691	180274696	180274691	180274696	-	5	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	0	0	6	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000196670	ZFP62	protein_coding	chr5	180275479	180275485	180275479	180275485	-	2	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145495	MARCH6	protein_coding	chr5	10437606	10437612	10437606	10437612	+	5	0	AGO1,AGO1-4,AGO2	0	0	0	0	0	0	1	1	DG75-BCBL-1,HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164236	ANKRD33B	protein_coding	chr5	10657692	10657698	10657692	10657698	+	2	0	AGO2	0	0	0	0	0	0	1	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145569	FAM105A	protein_coding	chr5	14611292	14611298	14611292	14611298	+	1	0	AGO1	0	0	1	0	0	0	0	7	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000154124	OTULIN	protein_coding	chr5	14699153	14699181	14699153	14699181	+	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171522	PTGER4	protein_coding	chr5	40692570	40692576	40692549	40692577	+	5	0	AGO1-4,AGO2	0	0	1	1	0	1	1	5	HeLa,Jijoye
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112992	NNT	protein_coding	chr5	43705983	43705988	43705983	43705988	+	6	0	AGO1,AGO2,AGO3	0	0	1	0	0	0	0	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000095015	MAP3K1	protein_coding	chr5	56191752	56191757	56191730	56191766	+	16	0	AGO1,AGO1-4,AGO2	0	0	1	2	0	1	0	6	BT474,Flp-In-T-REx-293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000095015	MAP3K1	protein_coding	chr5	56191759	56191765	56191759	56191766	+	16	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	1	1	6	BT474,Flp-In-T-REx-293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000123213	NLN	protein_coding	chr5	65119051	65119056	65119029	65119057	+	4	0	AGO1-4,AGO2	0	0	1	1	0	1	1	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000123213	NLN	protein_coding	chr5	65124557	65124585	65124557	65124585	+	1	0	AGO2	0	0	0	1	0	0	0	7	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112851	ERBIN	protein_coding	chr5	65375547	65375553	65375547	65375553	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	1	4	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145675	PIK3R1	protein_coding	chr5	67593489	67593495	67593489	67593495	+	3	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145734	BDP1	protein_coding	chr5	70861732	70861738	70861732	70861738	+	5	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000122008	POLK	protein_coding	chr5	74894158	74894164	74894137	74894165	+	1	0	AGO2	0	0	1	1	0	0	0	6	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171643	S100Z	protein_coding	chr5	76216562	76216568	76216562	76216569	+	1	0	AGO2	0	0	1	0	0	0	1	3	HEK293S
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152409	JMY	protein_coding	chr5	78617738	78617743	78617738	78617743	+	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152409	JMY	protein_coding	chr5	78622492	78622497	78622492	78622497	+	3	0	AGO1-4,AGO2	0	0	1	0	0	0	0	2	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000047188	YTHDC2	protein_coding	chr5	112929705	112929711	112929684	112929712	+	2	0	AGO2	0	0	1	1	0	0	1	5	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000131435	PDLIM4	protein_coding	chr5	131607870	131607876	131607870	131607876	+	2	0	AGO1-4	0	0	0	0	0	0	1	1	HS5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170606	HSPA4	protein_coding	chr5	132440580	132440585	132440580	132440585	+	1	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000170606	HSPA4	protein_coding	chr5	132440771	132440776	132440771	132440776	+	1	0	AGO1	0	0	1	0	0	0	0	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000164615	CAMLG	protein_coding	chr5	134086807	134086813	134086807	134086813	+	2	0	AGO1,AGO2	0	0	1	0	0	0	0	2	Flp-In-T-REx-293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000120733	KDM3B	protein_coding	chr5	137771457	137771462	137771435	137771463	+	7	0	AGO1-4,AGO2	0	0	1	1	0	0	0	6	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000120733	KDM3B	protein_coding	chr5	137772669	137772674	137772647	137772675	+	7	0	AGO1,AGO1-4,AGO2,AGO3	0	0	1	1	0	1	1	6	HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000171604	CXXC5	protein_coding	chr5	139063297	139063303	139063297	139063303	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	marrow-stromal-cells
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000185129	PURA	protein_coding	chr5	139495350	139495356	139495350	139495356	+	8	0	AGO1-4,AGO2	0	0	0	0	0	1	1	4	HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145819	ARHGAP26	protein_coding	chr5	142602694	142602700	142602694	142602700	+	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000155846	PPARGC1B	protein_coding	chr5	149229965	149229993	149229965	149229993	+	1	0	AGO1-4	0	0	0	1	0	0	0	6	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000155850	SLC26A2	protein_coding	chr5	149364751	149364757	149364751	149364757	+	1	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000155850	SLC26A2	protein_coding	chr5	149365170	149365176	149365170	149365176	+	3	0	AGO1-4	0	0	1	0	0	0	0	5	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000123643	SLC36A1	protein_coding	chr5	150868025	150868030	150868025	150868030	+	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	3	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000022355	GABRA1	protein_coding	chr5	161325917	161325945	161325917	161325945	+	1	0	AGO2	0	0	0	1	0	0	0	1	motor-cortex
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000040275	SPDL1	protein_coding	chr5	169028967	169028995	169028967	169028995	+	1	0	AGO2	0	0	0	1	0	0	0	7	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000165671	NSD1	protein_coding	chr5	176684056	176684084	176684056	176684084	+	6	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6	BT474,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000165671	NSD1	protein_coding	chr5	176723757	176723762	176723735	176723763	+	20	0	AGO1-4,AGO2	0	0	0	1	0	1	1	6	LCL-BAC,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000165671	NSD1	protein_coding	chr5	176726410	176726438	176726410	176726438	+	1	0	AGO1-4	0	0	0	1	0	0	0	6	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145916	RMND5B	protein_coding	chr5	177575824	177575852	177575824	177575852	+	1	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000113300	CNOT6	protein_coding	chr5	180004828	180004834	180004807	180004835	+	4	0	AGO1-4	0	0	1	1	0	1	1	8	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000168994	PXDC1	protein_coding	chr6	3723571	3723592	3723571	3723592	-	2	0	AGO1-4	0	1	0	0	0	0	0	6	Liver
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000197977	ELOVL2	protein_coding	chr6	10981671	10981699	10981671	10981699	-	1	0	AGO1-4	0	0	0	1	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145990	GFOD1	protein_coding	chr6	13360800	13360805	13360800	13360805	-	1	0	AGO2	0	0	1	0	0	0	0	2	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000145990	GFOD1	protein_coding	chr6	13362318	13362324	13362318	13362324	-	1	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000172197	MBOAT1	protein_coding	chr6	20102445	20102451	20102445	20102451	-	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	7	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204713	TRIM27	protein_coding	chr6	28871192	28871197	28871191	28871219	-	1	0	AGO1-4	0	0	1	1	0	0	0	5	BC-3
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204713	TRIM27	protein_coding	chr6	28871440	28871468	28871440	28871468	-	1	0	AGO1-4	0	0	0	1	0	0	0	5	HS27a
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204713	TRIM27	protein_coding	chr6	28871821	28871827	28871820	28871848	-	8	0	AGO1-4,AGO2	0	0	1	1	0	0	0	5	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204421	LY6G6C	protein_coding	chr6	31686640	31686646	31686640	31686646	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124641	MED20	protein_coding	chr6	41873678	41873684	41873678	41873684	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124587	PEX6	protein_coding	chr6	42931991	42931997	42931991	42931997	-	1	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137207	YIPF3	protein_coding	chr6	43480608	43480636	43480608	43480636	-	4	0	AGO1-4	0	0	0	1	0	0	0	3	HS5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137207	YIPF3	protein_coding	chr6	43483661	43483689	43483661	43483689	-	1	0	AGO2	0	0	0	1	0	0	0	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096006	CRISP3	protein_coding	chr6	49695173	49695178	49695173	49695178	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096006	CRISP3	protein_coding	chr6	49696417	49696422	49696417	49696422	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135316	SYNCRIP	protein_coding	chr6	86320571	86320576	86320570	86320576	-	3	0	AGO1,AGO1-4,AGO2	0	0	1	0	0	1	0	7	BC-1,HEK293,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135341	MAP3K7	protein_coding	chr6	91225686	91225692	91225686	91225692	-	2	0	AGO1-4,AGO2	0	0	1	0	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132424	PNISR	protein_coding	chr6	99847636	99847664	99847636	99847664	-	2	0	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000132424	PNISR	protein_coding	chr6	99848096	99848102	99848095	99848123	-	7	0	AGO1-4,AGO2	0	0	1	1	0	1	1	2	BT474,EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000085377	PREP	protein_coding	chr6	105725972	105725978	105725972	105725978	-	1	0	AGO2	0	0	1	0	0	1	1	7	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000025796	SEC63	protein_coding	chr6	108189153	108189158	108189152	108189180	-	2	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000025796	SEC63	protein_coding	chr6	108189245	108189250	108189244	108189272	-	2	0	AGO1-4,AGO2	0	0	1	1	0	1	0	4	EWS,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000025796	SEC63	protein_coding	chr6	108190323	108190328	108190323	108190328	-	1	0	AGO1	0	0	1	0	0	0	0	4	Flp-In-T-REx-293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000025796	SEC63	protein_coding	chr6	108192333	108192338	108192332	108192360	-	4	0	AGO1-4	0	0	1	1	0	1	1	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000196591	HDAC2	protein_coding	chr6	114258360	114258366	114258360	114258366	-	1	0	AGO2	0	0	1	0	0	0	0	5	C666
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000146409	SLC18B1	protein_coding	chr6	133090571	133090577	133090571	133090577	-	1	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000135525	MAP7	protein_coding	chr6	136664559	136664565	136664559	136664565	-	7	0	AGO1-4,AGO2	0	0	0	0	0	0	1	5	BT474,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112378	PERP	protein_coding	chr6	138412783	138412789	138412782	138412789	-	3	0	AGO2	0	0	1	0	0	0	1	4	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000026652	AGPAT4	protein_coding	chr6	161557255	161557260	161557254	161557282	-	1	0	AGO2	0	0	1	1	0	0	0	3	HCT116
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112541	PDE10A	protein_coding	chr6	165741947	165741975	165741947	165741975	-	1	0	AGO2	0	0	0	1	0	0	0	2	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124782	RREB1	protein_coding	chr6	7229641	7229669	7229641	7229669	+	4	0	AGO1-4	0	0	0	1	0	0	0	6	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124782	RREB1	protein_coding	chr6	7251632	7251660	7251632	7251660	+	16	0	AGO1,AGO1-4,AGO2	0	0	0	1	0	0	0	6	HEK293,HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124782	RREB1	protein_coding	chr6	7251799	7251827	7251799	7251827	+	10	0	AGO1-4,AGO2	0	0	0	1	0	0	0	6	HeLa,MDA-MB-231
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137414	FAM8A1	protein_coding	chr6	17611557	17611585	17611557	17611585	+	1	0	AGO2	0	0	0	1	0	0	0	5	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112242	E2F3	protein_coding	chr6	20491826	20491832	20491826	20491832	+	3	0	AGO2	0	0	0	0	0	1	1	9	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124766	SOX4	protein_coding	chr6	21596295	21596323	21596295	21596323	+	7	0	AGO1-4,AGO2	0	0	0	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124766	SOX4	protein_coding	chr6	21597815	21597821	21597794	21597822	+	19	2	AGO1,AGO1-4,AGO2,AGO3	0	0	0	1	0	1	1	4	HEK293,HEK293S,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000204516	MICB	protein_coding	chr6	31478135	31478141	31478135	31478141	+	4	0	AGO1-4,AGO2	0	0	1	0	0	0	0	10	DG75-BCBL-1,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096433	ITPR3	protein_coding	chr6	33650358	33650386	33650358	33650386	+	1	0	AGO1-4	0	0	0	1	0	0	0	6	BT474
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096433	ITPR3	protein_coding	chr6	33663982	33663987	33663960	33663988	+	2	1	AGO2	0	0	1	1	0	0	0	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096433	ITPR3	protein_coding	chr6	33664211	33664217	33664190	33664218	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	6	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000065491	TBC1D22B	protein_coding	chr6	37300150	37300178	37300150	37300178	+	1	0	AGO2	0	0	0	1	0	0	0	4	Huh7.5
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000065491	TBC1D22B	protein_coding	chr6	37300597	37300602	37300575	37300603	+	2	0	AGO1-4,AGO2	0	0	1	1	0	0	0	4	HeLa,MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000137413	TAF8	protein_coding	chr6	42048054	42048060	42048054	42048060	+	1	0	AGO2	0	0	1	0	0	0	0	3	EWS
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000181577	C6orf223	protein_coding	chr6	43972721	43972726	43972721	43972726	+	1	0	AGO2	0	0	1	0	0	0	0	6	HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000124813	RUNX2	protein_coding	chr6	45517491	45517497	45517491	45517497	+	1	0	AGO1-4	0	0	1	0	0	1	1	9	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000096093	EFHC1	protein_coding	chr6	52358771	52358777	52358771	52358777	+	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112200	ZNF451	protein_coding	chr6	56972439	56972445	56972439	56972445	+	2	0	AGO1-4	0	0	1	0	0	1	0	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112200	ZNF451	protein_coding	chr6	56973114	56973120	56973114	56973121	+	2	0	AGO1-4	0	0	1	0	0	0	1	4	MCF7
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000112701	SENP6	protein_coding	chr6	76423455	76423461	76423455	76423461	+	1	0	AGO2	0	0	1	0	0	0	0	3	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000188994	ZNF292	protein_coding	chr6	87965394	87965422	87965394	87965422	+	2	0	AGO2	0	0	0	1	0	0	0	2	HEK293
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000188994	ZNF292	protein_coding	chr6	87967412	87967440	87967412	87967440	+	2	0	AGO1,AGO2	0	0	0	1	0	0	0	2	HEK293,HeLa
MIMAT0004548	hsa-miR-129-1-3p	ENSG00000152661	GJA1	protein_coding	chr6	121769427	121769433	121769406	121769434	+	1	0	AGO1-4	0	0	1	1	0	0	0	5	marrow-stromal-cells
